Reference,Person,Register,Variety,Referentiality
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,2,S1B,HK,referential
overt,there,S1B,HK,non-referential
overt,there,S1B,HK,non-referential
overt,there,S1B,HK,non-referential
overt,there,S1B,HK,non-referential
overt,there,S1B,HK,non-referential
overt,there,S1B,HK,non-referential
overt,there,S1B,HK,non-referential
overt,there,S1B,HK,non-referential
overt,there,S1B,HK,non-referential
overt,there,S1B,HK,non-referential
overt,there,S1B,HK,non-referential
overt,there,S1B,HK,non-referential
overt,there,S1B,HK,non-referential
overt,there,S1B,HK,non-referential
overt,there,S1B,HK,non-referential
overt,there,S1B,HK,non-referential
overt,there,S1B,HK,non-referential
overt,there,S1B,HK,non-referential
overt,there,S1B,HK,non-referential
overt,there,S1B,HK,non-referential
overt,there,S1B,HK,non-referential
overt,there,S1B,HK,non-referential
null,1,S1A,SING,referential
null,1,S1A,SING,referential
null,1,S1A,SING,referential
null,1,S1A,SING,referential
null,there,S1A,SING,non-referential
null,1,S1A,SING,referential
null,1,S1A,SING,referential
null,3,S1A,SING,referential
null,1,S1A,SING,referential
null,1,S1A,SING,referential
null,1,S1A,SING,referential
null,1,S1A,SING,referential
null,1,S1A,SING,referential
null,1,S1A,SING,referential
null,3,S1A,SING,referential
null,3,S1A,SING,referential
null,3,S1A,SING,referential
null,1,S1A,SING,referential
null,3,S1A,SING,referential
null,1,S1A,SING,referential
null,1,S1A,SING,referential
null,1,S1A,SING,referential
null,1,S1A,SING,referential
null,1,S1A,SING,referential
null,3,S1A,SING,referential
null,1,S1A,SING,referential
null,2,S1A,SING,referential
null,3,S1A,SING,referential
null,2,S1A,SING,referential
null,3,S1A,SING,referential
null,3,S1A,SING,referential
null,3,S1A,SING,referential
null,1,S1A,SING,referential
null,1,S1A,SING,referential
null,1,S1A,SING,referential
null,1,S1A,SING,referential
null,3,S1A,SING,referential
null,1,S1A,SING,referential
null,1,S1A,SING,referential
null,1,S1A,SING,referential
null,3,S1A,SING,referential
null,1,S1A,SING,referential
null,1,S1A,SING,referential
null,1,S1A,SING,referential
null,3,S1A,SING,referential
null,3,S1A,SING,referential
null,3,S1A,SING,referential
null,3,S1A,SING,referential
null,3,S1A,SING,referential
null,3,S1A,SING,referential
null,3,S1A,GB,referential
null,3,S1A,GB,referential
null,1,S1A,GB,referential
null,1,S1A,GB,referential
null,3,S1A,GB,referential
null,3,S1A,GB,referential
null,3,S1A,GB,referential
null,1,S1A,GB,referential
null,3,S1A,GB,referential
null,3,S1A,GB,referential
null,3,S1A,GB,referential
null,1,S1A,GB,referential
null,1,S1A,GB,referential
null,1,S1A,GB,referential
null,3,S1A,GB,referential
null,3,S1A,GB,referential
null,3,S1B,SING,referential
null,1,S1B,SING,referential
null,1,S1B,SING,referential
null,3,S1B,SING,referential
null,3,S1B,SING,referential
null,3,S1B,SING,referential
null,3,S1B,SING,referential
null,it,S1B,SING,non-referential
null,it,S1B,SING,non-referential
null,3,S1B,SING,referential
null,1,S1B,SING,referential
null,2,S1B,SING,referential
null,it,S1B,SING,non-referential
null,it,S1B,SING,non-referential
null,3,S1B,SING,referential
null,it,S1B,SING,non-referential
null,3,S1B,SING,referential
null,2,S1B,SING,referential
null,3,S1B,SING,referential
null,3,S1B,SING,referential
null,3,S1B,GB,referential
null,3,S1B,GB,referential
null,3,S1B,GB,referential
null,1,S1B,GB,referential
null,3,S1B,GB,referential
null,3,S1B,GB,referential
null,3,S1B,GB,referential
null,1,S1B,GB,referential
null,it,S1B,GB,non-referential
null,3,S1B,GB,referential
null,3,S1B,GB,referential
null,it,S1B,GB,non-referential
null,1,S1B,GB,referential
null,3,S1A,HK,referential
null,3,S1A,HK,referential
null,3,S1A,HK,referential
null,1,S1A,HK,referential
null,1,S1A,HK,referential
null,2,S1A,HK,referential
null,2,S1A,HK,referential
null,3,S1A,HK,referential
null,1,S1A,HK,referential
null,1,S1A,HK,referential
null,3,S1A,HK,referential
null,2,S1A,HK,referential
null,3,S1A,HK,referential
null,it,S1A,HK,non-referential
null,2,S1A,HK,referential
null,2,S1A,HK,referential
null,2,S1A,HK,referential
null,3,S1A,HK,referential
null,1,S1A,HK,referential
null,1,S1A,HK,referential
null,2,S1A,HK,referential
null,3,S1A,HK,referential
null,1,S1A,HK,referential
null,3,S1A,HK,referential
null,3,S1A,HK,referential
null,3,S1A,HK,referential
null,2,S1A,HK,referential
null,2,S1A,HK,referential
null,3,S1A,HK,referential
null,3,S1A,HK,referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,2,S1B,HK,referential
null,it,S1B,HK,non-referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,2,S1B,HK,referential
null,it,S1B,HK,non-referential
null,1,S1B,HK,referential
null,3,S1B,HK,referential
null,1,S1B,HK,referential
null,3,S1B,HK,referential
null,it,S1B,HK,non-referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,3,S1B,HK,referential
null,it,S1B,HK,non-referential
null,it,S1B,HK,non-referential
null,it,S1B,HK,non-referential
null,1,S1B,HK,referential
null,it,S1B,HK,non-referential
null,1,S1B,HK,referential
null,3,S1B,HK,referential
null,2,S1B,HK,referential
null,it,S1B,HK,non-referential
null,2,S1B,HK,referential
